date,open,high,low,close,adj_close,volume,adj_open
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.37949752807617,112958400,41.476863882454516
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,40.59578323364258,126966800,40.942510130722376
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,40.64348220825195,95280000,40.3048068425163
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.40976333618164,83973600,40.79614260033379
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,40.757972717285156,89134000,40.56955604622166
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,40.58863067626953,89960800,40.87722227186637
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,40.73649978637695,87342800,40.476531198600185
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,40.6458625793457,98507200,40.843821391269934
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,40.76750946044922,75891200,40.476537768089266
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.02986145019531,104457600,40.82951887269788
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,40.79851150512695,68998800,40.97500585247645
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.254058837890625,75652800,40.92253824934637
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,41.554569244384766,87493600,41.53787584944258
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,41.578426361083984,68280800,41.43055496170665
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,41.70721435546875,111341600,41.311300281596466
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.296993255615234,112861600,41.57604632138093
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,41.7310676574707,103544800,41.56649922650965
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,41.940948486328125,109744800,41.902786955948635
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,41.8646354675293,78949600,41.96242304785135
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,41.62375259399414,83241600,41.65952676706904
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.1419677734375,99185600,41.468717309443846
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.23975372314453,95997600,40.622028843980345
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,42.66838073730469,128044000,41.85508454688193
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.14777755737305,129870400,42.93073795318164
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.33858871459961,124130000,43.46737934842093
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,43.82036590576172,94318000,43.8609111740343
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.390384674072266,156171600,44.08748706861486
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,44.84355163574219,104879200,44.31407212765884
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.48817443847656,126585600,44.92225369569541
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,44.876930236816406,124140800,44.416615452853335
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,46.52976608276367,204136800,45.320552133949356
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,45.56621551513672,169630800,46.58939664841029
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.0152702331543,175381200,45.67592404455743
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,44.55018997192383,199202000,45.71170769350031
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,44.950870513916016,119393600,45.01765137448114
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.0105094909668,83121600,45.06536443379383
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.30385971069336,94256000,45.2752403790673
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,45.61153793334961,111448000,45.70693814386287
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.27456283569336,91062800,45.57574398561771
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,46.59177780151367,93087200,46.09091773138408
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,46.67287063598633,76457200,46.45821474988475
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,46.98530960083008,74106400,46.85413161266641
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,47.72468185424805,103526800,46.846984690122916
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,47.581581115722656,143072800,47.77715627869409
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,47.848697662353516,86781200,47.38599906529268
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.45039749145508,83603200,47.903557536883895
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,47.43130874633789,111042800,47.51001553529511
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,47.517173767089844,70146400,47.36214754820143
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,47.521934509277344,102785600,47.57202196374613
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.447349548339844,115627200,47.591116877015516
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,48.6214485168457,96783200,48.44495416346428
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,48.78125,77758000,48.375793702017404
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,49.484832763671875,93292000,48.75739448502875
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.40851593017578,70162400,49.45621602782266
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,48.96012878417969,74172800,49.329810923117755
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,48.72639083862305,74596400,48.86949112233834
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,48.800323486328125,88818800,48.75023602461829
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,47.86062240600586,186139600,48.43064712012503
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.20989227294922,259309200,50.05724976982913
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,49.883140563964844,127985200,50.04770900660693
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.50325012207031,83569600,50.29813642228416
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,49.72333526611328,129772400,48.724002474337155
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.38294982910156,155054800,49.103233348565844
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.392486572265625,105358000,48.153982442014374
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,47.87254333496094,139634400,47.79622027595835
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.20934295654297,164834800,47.26680569139999
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.465576171875,229722400,44.94202857472407
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.16946792602539,146118800,44.63076708397739
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,45.7105598449707,106178800,44.59724627738985
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.50944137573242,132125600,45.46873997827308
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.250877380371094,131516400,44.75527077928806
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,43.83588790893555,154449200,43.938841538280705
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,44.6762580871582,113459200,44.345853734052945
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,43.761661529541016,118994400,44.21177717624734
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.01466369628906,146118800,43.04818271299096
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,42.84947204589844,94858800,43.14396088304587
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,42.67228698730469,111792800,42.83748915813703
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.468788146972656,113924800,42.238940810020374
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,42.68905258178711,84873600,42.605253206009266
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,41.91571807861328,108174400,42.19344552965514
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.4919319152832,161584400,42.042604554336634
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.00987243652344,123872000,42.00429832390132
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,43.70420837402344,119093600,44.120805094973164
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.345848083496094,90105200,43.83348393703956
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.526206970214844,122737600,44.65470883240894
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.10800552368164,104883600,45.92364909565006
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,46.64192199707031,107731600,46.65389385923823
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.49347686767578,73012800,46.436014126524086
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.48389434814453,86698400,46.615577503193705
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.14631271362305,75046000,45.86139923834012
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.42164611816406,58676400,46.18461643739985
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.5134162902832,106204000,46.9388034867993
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.374549865722656,84496800,47.8079041979227
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,47.75524139404297,86056000,47.97311321999092
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,47.59242248535156,191202400,47.597211960109185
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,47.54454803466797,72881600,47.53496908327158
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,46.823875427246094,84281200,47.50862049453703
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,47.836631774902344,104270000,47.35060423423424
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,47.82228088378906,83598800,47.953960417155784
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.38652801513672,124442400,47.568487904600694
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.2556266784668,109012000,48.64349012878817
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.53813934326172,67740800,48.2221034326709
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,48.940372467041016,45448000,48.66982377146037
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,48.89727783203125,69062000,48.68658842285855
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,47.88930892944336,101354400,48.07845117383741
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.1814079284668,82312000,47.69298375237137
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,48.65786361694336,71588400,48.32746284771562
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.30350875854492,80767200,48.677007423897294
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,48.67462158203125,70380800,48.4711108844908
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.13191223144531,67789600,48.86375644132579
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,48.9619255065918,67467200,48.983472665475254
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,48.68658447265625,56430000,48.85417955270678
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.239654541015625,74162400,48.84221213411293
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.5046272277832,83717200,49.2707788735222
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,49.61315155029297,89111600,48.75841111322735
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.00102233886719,73420800,49.91004422158838
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,49.96031188964844,59966400,49.720889297382925
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,49.56526565551758,55638400,50.01298473022078
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,49.73765182495117,70475600,49.67539961135831
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.2021369934082,86693600,49.91004473601888
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,49.98665237426758,135742800,49.98186289912939
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.006595611572266,277125600,51.81584527199262
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,49.9028434753418,216071600,51.21248519831248
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,48.84701156616211,163448400,49.20853846350378
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.28996276855469,209572000,47.403280006312706
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.166259765625,143299200,47.001057560598184
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,47.6546745300293,133457600,46.7855729428345
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,48.705726623535156,108038000,47.93239282535018
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.30439376831055,98478800,48.37889619991547
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.181827545166016,89927600,47.975141581579855
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.222225189208984,188874000,48.31158474007361
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,48.72737503051758,146189600,48.82591215607856
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.484642028808594,108909600,48.89801389955404
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,49.62861251831055,110481600,49.09507459883136
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,50.553897857666016,97654400,50.61878493455606
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,50.55630111694336,107537200,50.68127493565582
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.104251861572266,86141600,51.18836961984207
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.06100082397461,89014800,51.236442371877644
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,48.70093536376953,187272000,50.332790008185185
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,49.62620162963867,104174400,49.47479115692625
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.06623840332031,103493200,49.95546709208185
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.395484924316406,63755200,49.05181158184592
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,50.231849670410156,83962000,50.109281524994124
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.16695785522461,84573600,50.508229228326634
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,49.43634033203125,80092000,49.61178183792797
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.27511978149414,76752400,50.0828531875686
2019-09-05,53.0,53.49250030517578,52.877498626708984,53.31999969482422,51.2580680847168,95654800,50.950443061493466
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,51.25326156616211,77449200,51.44312612414458
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,51.47197341918945,109237600,51.63299563629595
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.080020904541016,127111600,51.39747789240848
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,53.73589324951172,177158400,52.4092617130592
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,53.615718841552734,128906800,54.026688587811584
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,52.57268142700195,159053200,52.87309674944196
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,52.84906768798828,84632400,52.32754707272448
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.04132843017578,73274800,52.863484906843915
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,53.538822174072266,101360000,53.12785236837871
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,53.103824615478516,88242400,53.35617058720185
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.32754135131836,221652400,53.20475629070718
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,52.56548309326172,76662000,52.620758497705765
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.315528869628906,124763200,53.12064347326149
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.12063980102539,87613600,52.52461681555622
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,52.846656799316406,75334000,52.87309349274994
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,52.589515686035156,101408000,53.002883868542426
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,53.82722854614258,103909600,53.08940658347618
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,53.976226806640625,139223200,54.09158894337955
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,52.6231575012207,138449200,53.60851764627017
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.07017517089844,114426000,52.49577750833809
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,54.557830810546875,138478800,54.22857675291312
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,54.56984329223633,122306000,54.37998241718254
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,53.930564880371094,111820000,54.271839962271294
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,54.56264114379883,74770400,54.56264114379883
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.29805374145508,113013600,54.77893513356194
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,56.768882751464844,166795600,55.98539726442713
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,56.687171936035156,96427600,56.45404933835654
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,56.55500030517578,87360000,56.81215396701269
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,56.32667541503906,73903200,56.08634313450599
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,56.54538345336914,67585200,56.49971972945663
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,56.81696319580078,97433600,56.379556624359665
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,57.80232238769531,87247200,57.083731129906674
2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,57.670135498046875,82293600,57.95853350048938
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,58.44399642944336,75828800,58.18444081930115
2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,58.54013442993164,69275200,58.763641679499884
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,59.26113510131836,73477200,58.43919912909384
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,59.85475158691406,96572800,59.46300881979624
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,58.47043991088867,142839600,59.835529194446124
2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,58.46322250366211,124522000,58.823720882909704
2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,59.785064697265625,139162000,59.41976222287998
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,61.4818000793457,151125200,59.97251012339732
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,61.88557052612305,103272000,61.844710805841714
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,61.796634674072266,79897600,61.7774039861912
2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,61.82306671142578,75864400,61.71011025859934
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,62.536582946777344,94940400,62.370255243239974
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,62.707740783691406,69986400,62.3582098215494
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,63.20430374145508,81821200,62.26418811906959
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.14645767211914,87388800,63.047624721518574
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,63.75150680541992,102734400,62.946387894835354
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,63.31037902832031,89182800,63.5779452383564
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.06246185302734,100206400,63.5610658168469
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,64.3854751586914,86703200,64.07210078681992
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,64.19021606445312,76167200,64.57830913689737
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,63.44296646118164,106234400,64.00944450755844
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.158512115478516,121395200,63.56348075718102
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,63.10307693481445,65325200,63.29832996596771
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,64.20951843261719,84020400,63.32726038211015
2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,63.708126068115234,105207600,64.34691731931105
2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,64.56385803222656,65235600,64.01907401320656
2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,64.42162322998047,46617600,64.26493974297915
2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,63.67677688598633,94487200,64.42645072231561
2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,62.54140853881836,114430400,62.266603688120284
2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.09343338012695,67181600,62.93193141754983
2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,64.01908874511719,74424400,63.587607579449056
2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,65.25569915771484,106075600,64.47709976941329
2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,64.34211730957031,128042400,65.08456016651355
2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,64.71815490722656,90420400,64.74708019873606
2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,65.27012634277344,78756800,64.79766301561628
2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,65.43648529052734,137310400,64.54940876294314
2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,66.32596588134766,133587600,65.43647657929492
