date,open,high,low,close,adj_close,volume,adj_open
2000-04-03,150.125,151.25,148.6875,151.25,95.52072143554688,8508200,94.81023673065438
2000-04-04,151.75,153.0,141.390625,150.125,94.81019592285156,19585500,95.83645116597985
2000-04-05,147.875,150.8125,147.625,149.1875,94.2181625366211,8387200,93.38926374597634
2000-04-06,150.25,151.6875,149.0,150.484375,95.03723907470703,6378500,94.88922136251509
2000-04-07,151.5625,152.125,150.5,151.4375,95.63919830322266,6023600,95.71814110000616
2000-04-10,151.75,153.109375,150.3125,150.84375,95.26421356201172,9624200,95.83654879990242
2000-04-11,150.0,151.625,148.375,150.40625,94.98786163330078,9006400,94.73129770202446
2000-04-12,150.375,151.15625,146.15625,146.28125,92.38272857666016,10779200,94.96810295041416
2000-04-13,147.46875,148.15625,143.78125,144.25,91.09994506835938,12225800,93.13272113899217
2000-04-14,142.625,142.8125,133.5,136.0,85.8897476196289,29604000,90.07371510477627
2000-04-17,135.1875,140.75,134.6875,140.75,88.88956451416016,23918200,85.3766110320286
2000-04-18,140.5625,144.46875,139.78125,144.46875,91.23811340332031,11069200,88.77115165220307
2000-04-19,144.5,145.125,142.53125,143.125,90.38946533203125,6553700,91.25783574133462
2000-04-20,143.5625,143.9375,142.375,143.8125,90.82364654541016,8537600,90.66576102338423
2000-04-24,141.5,143.3125,140.5,142.25,89.83686065673828,12893100,89.36320409791541
2000-04-25,144.625,148.15625,144.4375,148.15625,93.5669174194336,14102000,91.33678418416763
2000-04-26,147.96875,148.75,146.0,146.484375,92.51103210449219,7711100,93.44847722981771
2000-04-27,143.0,147.34375,143.0,146.0,92.20513153076172,15595300,90.3105055404036
2000-04-28,147.0,147.859375,145.0625,145.09375,91.6328353881836,8743400,92.83671282920861
2000-05-01,146.5625,148.484375,145.84375,147.0625,92.87615966796875,7328300,92.56038861937387
2000-05-02,145.5,147.125,144.125,144.125,91.02102661132812,9411900,91.88939720345701
2000-05-03,144.0,144.0,139.78125,140.75,88.88956451416016,12630700,90.94207666102353
2000-05-04,142.0,142.359375,140.75,141.8125,89.56055450439453,5963600,89.67896863551536
2000-05-05,141.0625,144.0,140.9375,143.53125,90.64602661132812,7862400,89.08690705933708
2000-05-08,142.75,143.375,141.84375,142.453125,89.96515655517578,5064100,90.15264563870637
2000-05-09,143.0625,143.40625,140.265625,141.3125,89.24479675292969,5620300,90.3499954743282
2000-05-10,140.5,140.96875,137.75,138.125,87.23177337646484,10293900,88.73168622185202
2000-05-11,140.125,141.5,139.125,141.28125,89.22505187988281,7091100,88.49483137124409
2000-05-12,141.8125,143.46875,141.625,142.8125,90.19214630126953,5960800,89.56060392016656
2000-05-15,142.75,145.609375,142.0,145.28125,91.75125122070312,4441300,90.15265983570055
2000-05-16,146.5625,147.71875,145.3125,146.6875,92.63935852050781,8192200,92.56041573523257
2000-05-17,145.6875,146.1875,144.46875,145.15625,91.6722640991211,5907200,92.00777077074329
2000-05-18,145.625,146.3125,143.375,143.375,90.54733276367188,4325600,91.96830224034676
2000-05-19,142.5625,143.234375,140.40625,141.125,89.12638854980469,6518400,90.03423041722962
2000-05-22,141.25,141.46875,137.0,140.0625,88.45536041259766,10839400,89.20531661422163
2000-05-23,140.4375,140.8125,137.5625,138.0,87.15283966064453,7979200,88.69222405682439
2000-05-24,138.0,140.6875,136.5,140.25,88.57379913330078,11081500,87.15282909372911
2000-05-25,140.6875,141.8125,137.71875,137.84375,87.05413055419922,8278900,88.85007838472113
2000-05-26,138.8125,139.6875,137.328125,138.0,87.15283966064453,4814000,87.66596779270448
2000-05-30,140.0,142.9375,139.46875,142.5,89.99484252929688,5362700,88.41598564281799
2000-05-31,142.5625,144.0,142.09375,142.8125,90.19214630126953,6056500,90.03426070599379
2000-06-01,143.6875,145.4375,143.0,145.3125,91.77098083496094,8961600,90.74472470519363
2000-06-02,148.9375,149.09375,147.484375,147.84375,93.36953735351562,8962200,94.06028641446956
2000-06-05,147.46875,148.21875,146.875,147.125,92.9156494140625,6998100,93.1327420528804
2000-06-06,146.625,147.78125,145.90625,146.46875,92.5011978149414,4858900,92.59987628498081
2000-06-07,146.625,148.0,146.0,147.484375,93.14262390136719,4919500,92.5998922227386
2000-06-08,147.5,147.75,146.0625,146.90625,92.77753448486328,5723100,93.15251282036901
2000-06-09,147.5,147.96875,145.625,146.59375,92.58011627197266,3085300,93.15245124785993
2000-06-12,146.96875,146.96875,144.875,144.875,91.49467468261719,3678900,92.8169661415765
2000-06-13,144.8125,147.75,144.625,147.59375,93.21165466308594,6558700,91.45517842658062
2000-06-14,148.25,148.875,147.1875,147.84375,93.36953735351562,6420500,93.62610129044137
2000-06-15,148.125,148.75,146.84375,148.15625,93.5669174194336,5881200,93.54718172708611
2000-06-16,148.3125,148.3125,145.875,146.59375,92.79808044433594,5567900,93.8860988677933
2000-06-19,146.46875,149.15625,146.25,148.46875,93.98503112792969,5106900,92.71897303654103
2000-06-20,148.1875,148.875,147.0,147.9375,93.64871978759766,6480000,93.80697702424759
2000-06-21,146.9375,148.4375,146.890625,147.875,93.60916137695312,3115000,93.01569670212037
2000-06-22,147.5625,147.6875,145.0,145.625,92.18482971191406,7490500,93.41132315443309
2000-06-23,145.8125,146.125,143.875,144.375,91.39356231689453,4863300,92.30354150879435
2000-06-26,145.375,146.25,144.875,146.234375,92.57061767578125,5201300,92.0266082760411
2000-06-27,145.984375,146.71875,145.015625,145.15625,91.88809967041016,4159500,92.41232671912186
2000-06-28,145.625,146.984375,145.3125,145.5625,92.14530181884766,5347700,92.18486613907902
2000-06-29,144.75,145.75,143.515625,144.1875,91.27485656738281,6345700,91.63093533162487
2000-06-30,143.9375,145.59375,143.890625,145.28125,91.96725463867188,7420200,91.11662182527913
2000-07-03,145.4375,147.4375,145.1875,147.28125,93.23334503173828,1436600,92.0661972793783
2000-07-05,146.375,146.65625,144.375,144.625,91.55180358886719,2748200,92.65960415087595
2000-07-06,144.9375,146.46875,144.21875,145.75,92.26396179199219,5963200,91.7496258128773
2000-07-07,146.6875,148.78125,146.25,148.09375,93.74759674072266,3034800,92.85740010570841
2000-07-10,147.875,148.90625,147.53125,147.84375,93.5893783569336,2816100,93.6091605125787
2000-07-11,147.46875,149.125,147.15625,148.15625,93.7872314453125,5431600,93.35202387480061
2000-07-12,149.28125,150.125,148.6875,149.125,94.40045928955078,5883000,94.4993700809271
2000-07-13,149.984375,150.375,149.1875,149.78125,94.81588745117188,5356000,94.94447148380961
2000-07-14,150.4375,151.25,149.671875,151.25,95.74561309814453,5341900,95.231277160014
2000-07-17,150.984375,151.984375,150.6875,151.0,95.58739471435547,4208300,95.5775036346044
2000-07-18,150.625,150.625,149.34375,149.765625,94.80603790283203,4262100,95.35004750999485
2000-07-19,149.46875,149.90625,148.25,148.5625,94.04437255859375,8506800,94.61805510049514
2000-07-20,149.0,150.625,148.8125,150.625,95.3499755859375,4538900,94.3213036501556
2000-07-21,149.75,149.75,147.6875,147.6875,93.49046325683594,5656900,94.79608546905581
2000-07-24,148.125,148.859375,146.5625,146.84375,92.95633697509766,5628500,93.76740524834283
2000-07-25,147.75,147.84375,146.78125,147.3125,93.25310516357422,4757100,93.53005541225687
2000-07-26,146.96875,147.15625,145.640625,145.875,92.3431625366211,12062500,93.0355384339608
2000-07-27,145.9375,146.625,144.6875,145.375,92.0265884399414,7652600,92.38266724301943
2000-07-28,145.71875,145.90625,141.515625,142.09375,89.94949340820312,6229500,92.24422427148696
2000-07-31,142.9375,144.125,142.0625,143.0,90.52315521240234,5265500,90.483590896313
2000-08-01,143.625,144.71875,143.125,143.875,91.07703399658203,3946600,90.91877676982863
2000-08-02,143.875,145.40625,143.625,144.59375,91.53203582763672,7439800,91.077046239559
2000-08-03,142.875,145.8125,142.625,145.59375,92.16508483886719,4607100,90.44403689274539
2000-08-04,146.3125,146.71875,145.40625,146.375,92.65961456298828,3686600,92.62005025275644
2000-08-07,146.71875,148.4375,146.375,148.125,93.76741790771484,4159800,92.87722090226185
2000-08-08,147.5,148.8125,147.5,148.6875,94.12350463867188,3658700,93.37178265963246
2000-08-09,149.140625,149.21875,147.375,147.4375,93.33220672607422,5383800,94.41033416706003
2000-08-10,147.53125,147.859375,146.28125,146.71875,92.87723541259766,4193400,93.39157154054814
2000-08-11,146.625,148.0,145.5625,147.40625,93.31246185302734,5089400,92.81790778342257
2000-08-14,147.78125,149.5625,147.0625,149.28125,94.49933624267578,2966700,93.54979298547494
2000-08-15,149.34375,149.8125,148.5625,149.15625,94.42022705078125,5564600,94.53891998233472
2000-08-16,149.3125,149.9375,147.84375,148.625,94.08395385742188,5191600,94.51916138157311
2000-08-17,148.6875,150.4375,148.34375,150.1875,95.07301330566406,5652200,94.12347010161248
2000-08-18,150.375,150.375,149.21875,149.6875,94.75650787353516,4626400,95.19171521658689
2000-08-21,150.03125,150.71875,149.40625,150.5,95.2708511352539,2380600,94.97411883312998
2000-08-22,150.5625,151.3125,150.09375,150.25,95.11266326904297,3075300,95.31048494805512
2000-08-23,149.8125,151.28125,149.28125,150.84375,95.48851013183594,5483200,94.83569868904526
2000-08-24,151.15625,151.5,150.5,151.3125,95.7851333618164,4529000,95.68622264995993
2000-08-25,151.15625,151.625,150.9375,151.25,95.74561309814453,2822200,95.68626664374484
2000-08-28,151.25,152.90625,151.25,151.765625,96.07205200195312,5518700,95.74564638926246
2000-08-29,151.4375,151.875,150.90625,151.796875,96.09186553955078,3561900,95.86437064429504
2000-08-30,151.3125,151.5,150.34375,150.34375,95.17198181152344,3964800,95.7852288362911
2000-08-31,151.0625,153.09375,150.90625,152.34375,96.43801879882812,4863100,95.62695033303285
2000-09-01,153.25,153.59375,152.0,152.5,96.53688049316406,3191200,97.01165203657307
2000-09-05,151.875,152.203125,150.8125,151.28125,95.76543426513672,3470800,96.14129529612981
2000-09-06,151.1875,151.953125,149.53125,149.5625,94.67738342285156,4322200,95.70605536977766
2000-09-07,150.25,151.078125,149.828125,150.84375,95.48851013183594,4265500,95.11264899810797
2000-09-08,150.28125,150.5,149.328125,149.8125,94.83560180664062,3518200,95.13233397749995
2000-09-11,149.75,151.1875,148.6875,149.59375,94.69718170166016,3937500,94.79609248263118
2000-09-12,149.75,150.25,148.4375,148.5,94.00483703613281,4769100,94.79612354317096
2000-09-13,148.0,149.34375,147.65625,148.890625,94.25213623046875,7691600,93.6883444616434
2000-09-14,149.875,149.9375,148.15625,149.640625,94.72686767578125,3397100,94.87523386719158
2000-09-15,148.1875,148.25,146.0,146.0,92.65442657470703,4085700,94.04265642492737
2000-09-18,146.375,146.96875,144.203125,144.65625,91.8016586303711,5109300,92.89241067717826
2000-09-19,145.125,146.3125,144.703125,145.96875,92.63459014892578,6588200,92.09913009026147
2000-09-20,145.6875,146.03125,143.15625,144.890625,91.95039367675781,6508100,92.45610596808905
2000-09-21,144.46875,145.5625,142.625,142.6875,90.5522689819336,5972300,91.68268495476983
2000-09-22,142.625,145.3125,142.421875,145.28125,92.19832611083984,7791300,90.51261784682147
2000-09-25,145.9375,146.0625,143.71875,144.25,91.5438232421875,9726300,92.61474318479542
2000-09-26,144.375,145.0,142.40625,142.40625,90.37373352050781,5302400,91.62313997470838
2000-09-27,143.5625,143.96875,142.125,143.15625,90.84971618652344,7186200,91.10753026869432
2000-09-28,143.1875,146.328125,142.890625,145.0,92.01978302001953,7036400,90.8695357322693
2000-09-29,145.46875,145.96875,143.625,143.625,91.1471939086914,9333600,92.3172732038639
2000-10-02,144.28125,144.90625,143.140625,143.84375,91.28602600097656,5517800,91.5636719631781
2000-10-03,144.53125,145.75,142.28125,142.5,90.43331909179688,9347200,91.72239052621941
2000-10-04,142.875,144.25,141.75,143.6875,91.18685150146484,6148900,90.67122337205247
2000-10-05,143.40625,144.84375,143.3125,144.1875,91.50419616699219,4566900,91.00839969881386
2000-10-06,143.875,144.640625,139.75,141.0625,89.52101135253906,10014900,91.3058786590806
2000-10-09,141.3125,141.3125,139.375,140.0,88.84671783447266,4508000,89.67965581417084
2000-10-10,140.09375,141.25,137.6875,137.6875,87.379150390625,6104700,88.90620317775122
2000-10-11,137.625,138.625,135.125,136.53125,86.6453857421875,10346000,87.33950075728856
2000-10-12,137.28125,137.59375,132.78125,133.125,84.48369598388672,12336900,87.1213325016935
2000-10-13,132.9375,137.65625,132.875,137.5625,87.29978942871094,11778800,84.36467610852712
2000-10-16,137.40625,138.234375,136.6875,138.1875,87.69644927978516,5659000,87.2006529812789
2000-10-17,138.4375,138.5625,134.40625,134.75,85.51497650146484,7831700,87.85513587696875
2000-10-18,132.625,136.125,130.15625,134.25,85.19764709472656,10897300,84.16639065875688
2000-10-19,136.84375,139.453125,136.4375,139.3125,88.41041564941406,8767300,86.84369899703549
2000-10-20,138.375,141.1875,138.375,139.90625,88.78724670410156,7373500,87.81548546029968
2000-10-23,139.9375,141.03125,138.9375,140.53125,89.18383026123047,5290000,88.807025107803
2000-10-24,140.96875,141.9375,139.0,139.59375,88.58885955810547,5750700,89.46146081634514
2000-10-25,138.75,139.5625,136.125,136.3125,86.50656127929688,9137600,88.05344614398857
2000-10-26,137.125,137.65625,134.03125,136.6875,86.7445297241211,9345800,87.02217568117132
2000-10-27,137.875,139.28125,136.625,139.28125,88.3906021118164,9762900,87.49816839069642
2000-10-30,138.4375,141.09375,138.15625,140.53125,89.18383026123047,10154100,87.8550962991441
2000-10-31,141.015625,143.6875,140.0625,142.953125,90.7208251953125,7752400,89.49125012435188
2000-11-01,142.25,143.25,141.21875,142.46875,90.41341400146484,6753600,90.27459103633866
2000-11-02,143.15625,143.90625,142.515625,142.703125,90.56214904785156,11395100,90.84971089197592
2000-11-03,143.46875,143.75,142.375,142.78125,90.61174011230469,5187100,91.0480408963867
2000-11-06,143.15625,144.296875,143.03125,143.78125,91.24638366699219,4042500,90.84974648521869
2000-11-07,143.140625,144.0,142.5625,143.75,91.2265396118164,5231300,90.83981841128805
2000-11-08,144.0625,144.0625,140.5625,140.5625,89.20366668701172,6123300,91.42483402114807
2000-11-09,140.0,141.21875,137.25,140.03125,88.86653900146484,10635300,88.84670714719091
2000-11-10,139.0,139.46875,136.53125,136.625,86.70481872558594,8569500,88.21203881322192
2000-11-13,135.625,136.984375,133.015625,135.5625,86.03060913085938,17285300,86.07027285106723
2000-11-14,137.46875,139.625,137.0,139.125,88.29146575927734,7668900,87.2403768811907
2000-11-15,139.0625,140.109375,137.75,139.5625,88.5690689086914,8837700,88.25175921264594
2000-11-16,138.578125,139.875,137.3125,137.375,87.18087005615234,6684100,87.94439678435113
2000-11-17,137.3125,139.0,135.75,136.640625,86.71479797363281,6551100,87.14118291506978
2000-11-20,135.75,136.375,134.3125,134.6875,85.47531127929688,5458500,86.1495944773238
2000-11-21,134.875,136.1875,133.515625,135.375,85.91161346435547,7684300,85.59430371933476
2000-11-22,134.34375,134.875,132.125,132.140625,83.85906982421875,5736900,85.25721678475026
2000-11-24,133.625,134.96875,133.625,134.84375,85.57447814941406,3411600,84.80103558908333
2000-11-27,136.46875,136.6875,135.3125,136.03125,86.32809448242188,5992000,86.60574054783743
2000-11-28,135.125,136.59375,133.640625,133.6875,84.8406982421875,5336100,85.75296381468414
2000-11-29,134.375,135.90625,133.265625,133.4375,84.68205261230469,6914100,85.27700848545905
2000-11-30,132.5,133.5,129.75,132.28125,83.94825744628906,11201600,84.08708045647664
2000-12-01,133.1875,134.0625,131.0,132.21875,83.90856170654297,7587200,84.52334908846281
2000-12-04,131.875,133.875,131.5,133.34375,84.62252044677734,6996600,83.69042331506924
2000-12-05,134.875,138.25,134.40625,137.71875,87.39901733398438,8883400,85.59431786101125
2000-12-06,137.78125,138.34375,135.03125,135.515625,86.00083923339844,12888000,87.43864872133142
2000-12-07,134.875,135.875,133.65625,133.65625,84.82086944580078,6529100,85.59431202433392
2000-12-08,137.0625,139.46875,133.875,133.96875,85.01915740966797,10276300,86.98251093977225
2000-12-11,137.375,139.5625,136.71875,138.625,87.97407531738281,6405600,87.18080141911966
2000-12-12,138.1875,138.8125,137.375,138.03125,87.59732818603516,5022900,87.69648748893988
2000-12-13,139.25,139.40625,136.03125,136.140625,86.39749908447266,6070500,88.37076917718585
2000-12-14,135.875,136.5,134.03125,134.40625,85.29680633544922,7678400,86.22890349838019
2000-12-15,133.125,133.125,130.5625,130.96875,83.37026977539062,9065300,84.74286548393322
2000-12-18,132.0625,133.46875,131.765625,132.71875,84.4842300415039,7235400,84.0664836720969
2000-12-19,132.46875,134.96875,130.015625,130.015625,82.76351928710938,9616600,84.32509512271521
2000-12-20,128.625,128.9375,126.09375,126.25,80.36643981933594,9994300,81.87828373672939
2000-12-21,126.0,128.859375,125.53125,127.125,80.92344665527344,14331500,80.20730995920907
2000-12-22,129.0,131.109375,128.84375,130.9375,83.35038757324219,10182900,82.11704054948538
2000-12-26,130.84375,132.34375,130.28125,132.34375,84.24553680419922,4665300,83.29068774478917
2000-12-27,131.75,133.734375,131.25,133.3125,84.86217498779297,4854100,83.8675409630884
2000-12-28,132.8125,133.875,132.59375,133.71875,85.12079620361328,8358700,84.54390835834458
2000-12-29,134.0625,134.28125,131.1875,131.1875,83.50951385498047,8774600,85.33964136204531
2001-01-02,132.0,132.15625,127.5625,128.8125,81.99765014648438,8737500,84.02670408024018
2001-01-03,128.3125,136.0,127.65625,135.0,85.9364013671875,19431600,81.67936666983145
2001-01-04,134.9375,135.46875,133.0,133.546875,85.01142883300781,9219000,85.89665372667082
2001-01-05,133.46875,133.625,129.1875,129.1875,82.23636627197266,12911400,84.96166433178404
2001-01-08,129.875,130.1875,127.6875,130.1875,82.87291717529297,6625300,82.67399034577954
2001-01-09,131.046875,131.5,129.421875,129.84375,82.65413665771484,5702400,83.42000531266599
2001-01-10,129.0,132.125,128.8125,132.125,84.10626983642578,8746100,82.11700139185564
2001-01-11,131.09375,133.484375,131.09375,132.25,84.1858139038086,7245100,83.44978481249458
2001-01-12,132.6875,133.71875,131.28125,132.0,84.0267105102539,7244000,84.46434962749481
2001-01-16,132.0,133.1875,131.515625,132.84375,84.5638427734375,8542200,84.02674003175723
2001-01-17,134.84375,135.046875,132.640625,133.453125,84.95174407958984,7851400,85.83696890374199
2001-01-18,133.4375,135.703125,132.9375,134.78125,85.79714965820312,8107000,84.94176421064857
2001-01-19,136.1875,136.1875,133.875,134.015625,85.3097915649414,7782500,86.69233336598221
2001-01-22,134.25,135.78125,133.5625,134.90625,85.8767318725586,7050900,85.4589854353745
2001-01-23,134.46875,136.65625,134.15625,135.96875,86.5531005859375,8463100,85.59825139537786
2001-01-24,136.25,137.3125,135.84375,136.375,86.81166076660156,6199900,86.73209004179257
2001-01-25,136.25,137.25,135.65625,136.03125,86.59288787841797,10818300,86.73213672177862
2001-01-26,135.15625,136.125,134.453125,135.875,86.49341583251953,7136800,86.03588396404024
2001-01-29,135.5,136.89999389648438,135.3699951171875,136.60000610351562,86.95489501953125,6705900,86.25466873125744
2001-01-30,136.3000030517578,137.9199981689453,135.7899932861328,137.8000030517578,87.71880340576172,7069100,86.76395433323142
2001-01-31,137.39999389648438,138.6999969482422,136.60000610351562,137.02000427246094,87.2222671508789,9706900,87.46415560123415
2001-02-01,137.10000610351562,137.9499969482422,136.25,137.92999267578125,87.8015365600586,8239100,87.2731953707682
2001-02-02,137.39999389648438,137.99000549316406,134.75,134.8000030517578,85.80907440185547,8276600,87.46413970444023
2001-02-05,134.8000030517578,135.94000244140625,134.75,135.7899932861328,86.43928527832031,4352900,85.80909121010518
2001-02-06,135.3000030517578,136.6999969482422,135.22000122070312,135.38999938964844,86.18462371826172,7106700,86.12733514043403
2001-02-07,134.72000122070312,135.39999389648438,133.67999267578125,134.69000244140625,85.73905944824219,5748700,85.75815564747663
2001-02-08,134.8000030517578,135.39999389648438,133.10000610351562,133.1199951171875,84.73969268798828,5943300,85.80912899591142
2001-02-09,133.35000610351562,133.35000610351562,131.25999450683594,131.83999633789062,83.92485046386719,9913000,84.88607124131829
2001-02-12,131.6999969482422,133.5,131.6999969482422,133.35000610351562,84.88604736328125,5804400,83.8357080389946
2001-02-13,133.6999969482422,134.1699981689453,132.0,132.25999450683594,84.19220733642578,6587600,85.10886383988245
2001-02-14,132.64999389648438,132.64999389648438,130.66000366210938,132.05999755859375,84.06491088867188,8400100,84.44048252646031
2001-02-15,132.83999633789062,133.52000427246094,131.99000549316406,133.33999633789062,84.87970733642578,5929800,84.56142433932213
2001-02-16,131.0,131.2899932861328,129.3000030517578,130.39999389648438,83.00821685791016,6434900,83.39016040919768
2001-02-20,131.0399932861328,131.13999938964844,128.10000610351562,128.38999938964844,81.72871398925781,5760000,83.41561012033227
2001-02-21,127.9000015258789,128.83999633789062,125.5,125.62000274658203,79.96540069580078,10910800,81.4167699999411
2001-02-22,126.3499984741211,126.54000091552734,123.0199966430664,125.80999755859375,80.08635711669922,21281600,80.43010329747572
2001-02-23,125.08000183105469,125.54000091552734,121.80000305175781,124.95999908447266,79.54530334472656,20173000,79.62169302901758
2001-02-26,125.80000305175781,127.62000274658203,124.5,127.62000274658203,81.2385482788086,11503700,80.07999844419535
2001-02-27,126.80000305175781,127.83999633789062,125.51000213623047,126.44000244140625,80.48737335205078,11415000,80.71653740593285
2001-02-28,126.75,126.83999633789062,123.2699966430664,123.94999694824219,78.90234375,14825800,80.68473026658134
2001-03-01,124.05000305175781,124.5999984741211,121.75,124.5999984741211,79.31612396240234,14672000,78.96601557048307
2001-03-02,122.5,125.6500015258789,122.30000305175781,123.61000061035156,78.68592071533203,12564300,77.97933209314267
2001-03-05,124.1500015258789,124.77999877929688,123.80999755859375,124.73999786376953,79.40524291992188,5293200,79.02967130428634
2001-03-06,126.3499984741211,127.75,125.48999786376953,126.08000183105469,80.25824737548828,6917000,80.43011806913573
2001-03-07,126.9000015258789,127.04000091552734,125.76000213623047,126.9800033569336,80.83121490478516,6371700,80.78028842008047
2001-03-08,126.5999984741211,127.23999786376953,126.13999938964844,127.12000274658203,80.92029571533203,6055000,80.58927857726084
